code;id;state;region;province;location;station;dataset;filename;frequency;longitude;latitude;elevation
ASN00004053;;;;;;CONDON;ghcnd;ASN00004053;01d;119.4000;-20.0000;-999.9
ASN00004054;;;;;;COSSACK;ghcnd;ASN00004054;01d;117.1892;-20.6783;7.0
ASN00004055;;;;;;CROYDON;ghcnd;ASN00004055;01d;117.8000;-21.1000;-999.9
ASN00004056;;;;;;KANGAN;ghcnd;ASN00004056;01d;118.5167;-21.1000;-999.9
ASN00004057;;;;;;LALLA ROOKH;ghcnd;ASN00004057;01d;119.1500;-20.8833;120.0
ASN00004058;;;;;;LOCHNAVAR;ghcnd;ASN00004058;01d;121.0167;-20.7000;-999.9
ASN00004059;;;;;;MALLINA;ghcnd;ASN00004059;01d;118.0308;-20.8822;40.0
ASN00004060;;;;;;MIDDLE CREEK;ghcnd;ASN00004060;01d;120.3000;-21.8000;-999.9
ASN00004061;;;;;;MOUNT SATIRIST;ghcnd;ASN00004061;01d;117.9833;-21.1000;-999.9
ASN00004062;;;;;;MYADEE;ghcnd;ASN00004062;01d;119.7500;-20.1000;-999.9
ASN00004063;;;;;;POONDAWINDIE;ghcnd;ASN00004063;01d;120.2000;-22.2000;-999.9
ASN00004064;;;;;;POONDINIA;ghcnd;ASN00004064;01d;118.8000;-20.4500;-999.9
ASN00004065;;;;;;RPF 672 MILE;ghcnd;ASN00004065;01d;121.1000;-22.7000;-999.9
ASN00004066;;;;;;RPF 798 MILE;ghcnd;ASN00004066;01d;121.2000;-21.2000;-999.9
ASN00004067;;;;;;SHAW RIVER;ghcnd;ASN00004067;01d;119.3000;-20.5500;-999.9
ASN00004068;;;;;;WALLAL DOWNS;ghcnd;ASN00004068;01d;120.6417;-19.7789;9.0
ASN00004069;;;;;;WARRAWOONA;ghcnd;ASN00004069;01d;119.8000;-21.3000;-999.9
ASN00004070;;;;;;COONGAN HOTEL;ghcnd;ASN00004070;01d;119.7000;-20.9000;-999.9
ASN00004071;;;;;;PYRAMID 1;ghcnd;ASN00004071;01d;117.4500;-21.0500;-999.9
ASN00004072;;;;;;ROSEMARY ISLAND;ghcnd;ASN00004072;01d;116.5333;-20.4833;7.0
ASN00004074;;;;;;GOLDSWORTHY;ghcnd;ASN00004074;01d;119.5206;-20.3422;45.0
ASN00004076;;;;;;HARDING RIVER 2;ghcnd;ASN00004076;01d;117.2208;-21.1750;200.0
ASN00004077;;;;;;BARRAMINE;ghcnd;ASN00004077;01d;120.8500;-20.7167;-999.9
ASN00004079;;;;;;YANDEE;ghcnd;ASN00004079;01d;118.8783;-21.3625;223.0
ASN00004080;;;;;;CALLAWA;ghcnd;ASN00004080;01d;120.5000;-20.6350;175.0
ASN00004081;;;;;;CORUNNA DOWNS AIRSTRIP;ghcnd;ASN00004081;01d;119.7833;-21.4333;244.0
ASN00004082;;;;;;CAPE LAMBERT;ghcnd;ASN00004082;01d;117.1633;-20.6150;20.0
ASN00004083;;;;;;KARRATHA AERO;ghcnd;ASN00004083;01d;116.7742;-20.7097;7.0
ASN00004084;;;;;;SHAY GAP;ghcnd;ASN00004084;01d;120.1672;-20.4958;164.0
ASN00004085;;;;;;TAMBOURAH;ghcnd;ASN00004085;01d;119.1833;-21.7500;-999.9
ASN00004086;;;;;;SHERLOCK;ghcnd;ASN00004086;01d;117.6447;-20.8956;30.0
ASN00004087;;;;;;HARDING RIVER 3;ghcnd;ASN00004087;01d;117.0500;-21.2333;200.0
ASN00004088;;;;;;NORTH POLE;ghcnd;ASN00004088;01d;119.4333;-21.1467;200.0
ASN00004089;;;;;;WICKHAM;ghcnd;ASN00004089;01d;117.1428;-20.6744;10.0
ASN00004090;;;;;;ROEBOURNE AERO;ghcnd;ASN00004090;01d;117.1583;-20.7594;10.7
ASN00004092;;;;;;HARDING DAM;ghcnd;ASN00004092;01d;117.0953;-20.9786;60.0
ASN00004093;;;;;;STRELLEY PUMPING STATION;ghcnd;ASN00004093;01d;119.1878;-20.3292;60.0
ASN00004094;;;;;;NIMINGARRA MINE;ghcnd;ASN00004094;01d;120.0103;-20.4119;160.0
ASN00004096;;;;;;MOUNT DIVIDE;ghcnd;ASN00004096;01d;120.8578;-22.4272;450.0
ASN00004097;;;;;;DAMPIER PORT;ghcnd;ASN00004097;01d;116.7517;-20.6175;48.0
ASN00004098;;;;;;DE GREY BOREFIELD;ghcnd;ASN00004098;01d;119.2800;-20.2906;22.0
ASN00004099;;;;;;KARRATHA TOWN;ghcnd;ASN00004099;01d;116.8489;-20.7381;18.0
ASN00004101;;;;;;R 1 BOREHOLE;ghcnd;ASN00004101;01d;119.3333;-20.3167;-999.9
ASN00004102;;;;;;MEENTHEENA;ghcnd;ASN00004102;01d;120.4658;-21.2933;220.0
ASN00004103;;;;;;NIFTY COPPER MINE;ghcnd;ASN00004103;01d;121.5756;-21.6672;290.0
ASN00004104;;;;;;PORT HEDLAND MILOS AWS COMPARI;ghcnd;ASN00004104;01d;118.6297;-20.3736;9.0
ASN00004106;;;;;;MARBLE BAR;ghcnd;ASN00004106;01d;119.7497;-21.1756;182.3
ASN00005000;;;;;;BOOLALOO;ghcnd;ASN00005000;01d;115.8500;-22.5833;-999.9
ASN00005001;;;;;;COOLAWANYAH;ghcnd;ASN00005001;01d;117.8056;-21.8047;360.0
ASN00005002;;;;;;DUCK CREEK;ghcnd;ASN00005002;01d;116.5825;-22.5150;280.0
ASN00005003;;;;;;ETHEL CREEK;ghcnd;ASN00005003;01d;120.1733;-22.8975;425.0
ASN00005004;;;;;;EXMOUTH GULF;ghcnd;ASN00005004;01d;114.1108;-22.3761;15.0
ASN00005005;;;;;;HAMERSLEY;ghcnd;ASN00005005;01d;117.6772;-22.2792;590.0
ASN00005006;;;;;;KOOLINE;ghcnd;ASN00005006;01d;116.2903;-22.9119;160.0
ASN00005007;;;;;;LEARMONTH AIRPORT;ghcnd;ASN00005007;01d;114.0967;-22.2406;5.0
ASN00005008;;;;;;MARDIE;ghcnd;ASN00005008;01d;115.9797;-21.1906;11.0
ASN00005009;;;;;;MARILLANA;ghcnd;ASN00005009;01d;119.4081;-22.6331;430.0
ASN00005010;;;;;;MARRILLA;ghcnd;ASN00005010;01d;114.4597;-22.9742;120.0
ASN00005011;;;;;;MEILGA;ghcnd;ASN00005011;01d;115.8000;-22.7000;-999.9
ASN00005012;;;;;;MILLSTREAM;ghcnd;ASN00005012;01d;117.0656;-21.5906;300.0
ASN00005013;;;;;;MINDEROO;ghcnd;ASN00005013;01d;115.0456;-21.9961;15.0
ASN00005014;;;;;;MOUNT FLORANCE;ghcnd;ASN00005014;01d;117.8647;-21.7869;450.0
ASN00005015;;;;;;MULGA DOWNS;ghcnd;ASN00005015;01d;118.4703;-22.1039;400.0
ASN00005016;;;;;;ONSLOW;ghcnd;ASN00005016;01d;115.1117;-21.6364;4.0
ASN00005017;;;;;;ONSLOW AIRPORT;ghcnd;ASN00005017;01d;115.1092;-21.6689;10.5
ASN00005018;;;;;;PEEDAMULLAH;ghcnd;ASN00005018;01d;115.6167;-21.8500;150.0
ASN00005019;;;;;;WARRAMBOO;ghcnd;ASN00005019;01d;115.8500;-21.6333;11.0
ASN00005020;;;;;;NINGALOO;ghcnd;ASN00005020;01d;113.6747;-22.6975;10.0
ASN00005021;;;;;;RANGE;ghcnd;ASN00005021;01d;115.4167;-22.2667;-999.9
ASN00005022;;;;;;RED HILL;ghcnd;ASN00005022;01d;116.0653;-21.9750;150.0
ASN00005023;;;;;;ROY HILL;ghcnd;ASN00005023;01d;119.9564;-22.6217;410.0
ASN00005024;;;;;;VLAMINGH HEAD;ghcnd;ASN00005024;01d;114.1072;-21.8067;12.0
ASN00005025;;;;;;WARRIE;ghcnd;ASN00005025;01d;119.5333;-22.4000;-999.9
ASN00005026;;;;;;WITTENOOM;ghcnd;ASN00005026;01d;118.3358;-22.2425;463.0
ASN00005027;;;;;;WITTENOOM GORGE;ghcnd;ASN00005027;01d;118.3167;-22.3167;610.0
ASN00005028;;;;;;WYLOO;ghcnd;ASN00005028;01d;116.2328;-22.6906;150.0
ASN00005029;;;;;;YALLEEN;ghcnd;ASN00005029;01d;116.3928;-21.6767;180.0
ASN00005030;;;;;;YANREY;ghcnd;ASN00005030;01d;114.7944;-22.5064;25.0
ASN00005031;;;;;;YARDIE CREEK;ghcnd;ASN00005031;01d;114.0092;-21.8875;6.0
ASN00005032;;;;;;YARRALOOLA;ghcnd;ASN00005032;01d;115.8786;-21.5703;50.0
ASN00005033;;;;;;KOORDARRIE;ghcnd;ASN00005033;01d;115.0342;-22.2933;150.0
ASN00005034;;;;;;MOUNT STUART;ghcnd;ASN00005034;01d;116.0508;-22.4558;160.0
ASN00005035;;;;;;TAMBREY;ghcnd;ASN00005035;01d;117.6000;-21.6000;-999.9
ASN00005036;;;;;;GLEN FLORRIE STATION;ghcnd;ASN00005036;01d;115.9825;-22.9367;170.0
ASN00005037;;;;;;KANGIANGI;ghcnd;ASN00005037;01d;117.4500;-21.7000;-999.9
ASN00005038;;;;;;CHINGINARRA;ghcnd;ASN00005038;01d;115.8500;-21.3667;-999.9
ASN00005039;;;;;;LEARMONTH ARTESIAN;ghcnd;ASN00005039;01d;114.4000;-22.6000;-999.9
ASN00005040;;;;;;BALMORAL;ghcnd;ASN00005040;01d;116.1197;-21.1594;15.0
ASN00005041;;;;;;COORARA STATION;ghcnd;ASN00005041;01d;116.1000;-22.6000;-999.9
ASN00005042;;;;;;DEEPDALE 1;ghcnd;ASN00005042;01d;116.1000;-21.7000;-999.9
ASN00005043;;;;;;DIOMENOR;ghcnd;ASN00005043;01d;115.2000;-21.9000;-999.9
ASN00005044;;;;;;FORTESCUE;ghcnd;ASN00005044;01d;116.1000;-21.1000;-999.9
ASN00005045;;;;;;GIRALIA;ghcnd;ASN00005045;01d;114.3672;-22.6850;30.0
ASN00005046;;;;;;HARDY JUNCTION;ghcnd;ASN00005046;01d;116.1000;-22.7000;-999.9
ASN00005047;;;;;;KERDIADARY;ghcnd;ASN00005047;01d;119.1000;-22.2500;-999.9
ASN00005048;;;;;;NANUTARRA;ghcnd;ASN00005048;01d;115.4981;-22.5403;80.0
ASN00005049;;;;;;TABLELAND;ghcnd;ASN00005049;01d;117.6000;-21.6000;-999.9
ASN00005050;;;;;;MOUNT ENID;ghcnd;ASN00005050;01d;116.4000;-21.6000;-999.9
ASN00005051;;;;;;EXMOUTH TOWN;ghcnd;ASN00005051;01d;114.1256;-21.9303;13.0
ASN00005052;;;;;;KARRATHA STATION;ghcnd;ASN00005052;01d;116.6725;-20.8831;30.0
ASN00005053;;;;;;EAST INTERCOURSE ISLAND;ghcnd;ASN00005053;01d;116.6789;-20.6553;50.0
ASN00005055;;;;;;WITTENOOM AERO;ghcnd;ASN00005055;01d;118.3450;-22.2275;441.7
ASN00005057;;;;;;HARDING RIVER;ghcnd;ASN00005057;01d;117.0833;-21.3417;-999.9
ASN00005058;;;;;;BARROW ISLAND;ghcnd;ASN00005058;01d;115.3931;-20.8206;62.0
ASN00005059;;;;;;MOUNT LIONEL AIRSTRIP;ghcnd;ASN00005059;01d;117.6250;-22.6125;-999.9
ASN00005060;;;;;;NAVY CHARLIE;ghcnd;ASN00005060;01d;114.0500;-22.3333;7.0
ASN00005061;;;;;;DAMPIER SALT;ghcnd;ASN00005061;01d;116.7483;-20.7278;6.0
ASN00005063;;;;;;MOUNT BROCKMAN;ghcnd;ASN00005063;01d;117.2833;-22.3000;-999.9
ASN00005064;;;;;;SAND HILL;ghcnd;ASN00005064;01d;119.6172;-22.7825;433.0
ASN00005066;;;;;;UAROO;ghcnd;ASN00005066;01d;115.3706;-22.7817;100.0
ASN00005067;;;;;;CANE RIVER;ghcnd;ASN00005067;01d;115.6239;-22.0894;80.0
ASN00005068;;;;;;BULLARA;ghcnd;ASN00005068;01d;114.0394;-22.6811;20.0
ASN00005069;;;;;;PANNAWONICA;ghcnd;ASN00005069;01d;116.3308;-21.6392;200.0
ASN00005070;;;;;;ROBE;ghcnd;ASN00005070;01d;115.8208;-21.3567;10.0
ASN00005071;;;;;;PINDRAL OUTCAMP;ghcnd;ASN00005071;01d;115.9356;-21.3444;11.0
ASN00005072;;;;;;TOM PRICE;ghcnd;ASN00005072;01d;117.7703;-22.6967;746.0
ASN00005073;;;;;;HOOLEY;ghcnd;ASN00005073;01d;118.2217;-21.8836;500.0
ASN00005074;;;;;;MARANDOO;ghcnd;ASN00005074;01d;118.1119;-22.6344;726.0
ASN00005075;;;;;;NAVY ALPHA;ghcnd;ASN00005075;01d;114.1714;-21.8222;7.0
ASN00005076;;;;;;TOM PRICE AERO;ghcnd;ASN00005076;01d;117.6656;-22.7450;606.0
ASN00005078;;;;;;URALA;ghcnd;ASN00005078;01d;114.8211;-21.7672;5.0
ASN00005079;;;;;;THEVENARD ISLAND;ghcnd;ASN00005079;01d;115.0194;-21.4625;5.0
ASN00005082;;;;;;ERAMURRA POOL;ghcnd;ASN00005082;01d;116.2575;-21.0544;50.0
ASN00005083;;;;;;KARRATHA WATER RESOURCES;ghcnd;ASN00005083;01d;116.8603;-20.7692;15.0
ASN00005084;;;;;;THEVENARD ISLAND;ghcnd;ASN00005084;01d;115.0197;-21.4606;5.0
ASN00005085;;;;;;ROCKLEA;ghcnd;ASN00005085;01d;117.4464;-22.8853;420.0
ASN00005086;;;;;;FORTESCUE ROAD HOUSE;ghcnd;ASN00005086;01d;116.1383;-21.2947;55.0
ASN00005087;;;;;;MILLSTREAM CWS PUMPING STATION;ghcnd;ASN00005087;01d;117.0500;-21.5833;-999.9
ASN00005088;;;;;;MULYERING;ghcnd;ASN00005088;01d;116.0733;-21.2475;38.0
ASN00005089;;;;;;PACKSADDLE CAMP;ghcnd;ASN00005089;01d;118.7031;-22.9003;720.0
ASN00005090;;;;;;MOUNT MINNIE;ghcnd;ASN00005090;01d;115.4325;-21.9711;55.0
ASN00005092;;;;;;LEARMONTH MILOS AWS COMPARISON;ghcnd;ASN00005092;01d;114.0869;-22.2367;5.0
ASN00005093;;;;;;AUSKI MUNJINA ROADHOUSE;ghcnd;ASN00005093;01d;118.6886;-22.3767;460.0
ASN00005094;;;;;;BARROW ISLAND AIRPORT;ghcnd;ASN00005094;01d;115.4056;-20.8750;6.4
ASN00005095;;;;;;CHEELA PLAINS;ghcnd;ASN00005095;01d;116.9731;-22.9367;300.0
ASN00006000;;;;;;BIDGEMIA;ghcnd;ASN00006000;01d;115.3092;-25.0417;180.0
ASN00006001;;;;;;BILLABALONG;ghcnd;ASN00006001;01d;115.8347;-27.4231;254.0
ASN00006002;;;;;;BINTHALYA;ghcnd;ASN00006002;01d;114.8358;-24.6850;90.0
ASN00006003;;;;;;BOOLATHANA;ghcnd;ASN00006003;01d;113.6936;-24.6525;4.0
ASN00006004;;;;;;BOOLOGOORO;ghcnd;ASN00006004;01d;114.0242;-24.3333;90.0
ASN00006005;;;;;;BRICKHOUSE;ghcnd;ASN00006005;01d;113.7853;-24.8208;15.0
ASN00006006;;;;;;BULLARDOO;ghcnd;ASN00006006;01d;115.6733;-27.8550;300.0
ASN00006007;;;;;;TALISKER;ghcnd;ASN00006007;01d;115.2578;-26.2739;218.0
ASN00006008;;;;;;CALLAGIDDY STATION;ghcnd;ASN00006008;01d;114.0294;-25.0481;25.0
ASN00006009;;;;;;CARDABIA;ghcnd;ASN00006009;01d;113.8031;-23.1050;6.0
ASN00006010;;;;;;CAREY DOWNS;ghcnd;ASN00006010;01d;115.4625;-25.6114;250.0
ASN00006011;;;;;;CARNARVON AIRPORT;ghcnd;ASN00006011;01d;113.6700;-24.8878;4.0
ASN00006012;;;;;;CARRARANG;ghcnd;ASN00006012;01d;113.5050;-26.4628;20.0
ASN00006013;;;;;;COBURN STATION;ghcnd;ASN00006013;01d;114.3181;-26.6972;150.0
ASN00006014;;;;;;COOKERABINGIE;ghcnd;ASN00006014;01d;114.1000;-23.5000;-999.9
ASN00006015;;;;;;COORALYA;ghcnd;ASN00006015;01d;114.0781;-24.4447;45.0
ASN00006016;;;;;;CORDALIA;ghcnd;ASN00006016;01d;114.7000;-23.3000;-999.9
ASN00006017;;;;;;DAIRY CREEK;ghcnd;ASN00006017;01d;115.8633;-25.2786;300.0
ASN00006018;;;;;;DIRK HARTOG ISLAND;ghcnd;ASN00006018;01d;113.2167;-26.0333;-999.9
ASN00006019;;;;;;DOORAWARRAH;ghcnd;ASN00006019;01d;114.4322;-24.8061;70.0
ASN00006020;;;;;;EDAGGEE;ghcnd;ASN00006020;01d;114.2292;-25.3600;30.0
ASN00006021;;;;;;EUDAMULLAH;ghcnd;ASN00006021;01d;115.6072;-24.4508;400.0
ASN00006022;;;;;;GASCOYNE JUNCTION;ghcnd;ASN00006022;01d;115.2100;-25.0544;144.0
ASN00006023;;;;;;GNARALOO;ghcnd;ASN00006023;01d;113.5256;-23.8222;20.0
ASN00006024;;;;;;GOOMBARDIE;ghcnd;ASN00006024;01d;114.3500;-24.6667;-999.9
ASN00006025;;;;;;HAMELIN POOL;ghcnd;ASN00006025;01d;114.1667;-26.4008;15.0
ASN00006026;;;;;;HAMELIN STATION;ghcnd;ASN00006026;01d;114.1919;-26.4275;25.0
ASN00006027;;;;;;JIMBA JIMBA;ghcnd;ASN00006027;01d;115.1331;-25.0442;180.0
ASN00006028;;;;;;THE OVERLANDER;ghcnd;ASN00006028;01d;114.4667;-26.4000;-999.9
ASN00006029;;;;;;LYNDON;ghcnd;ASN00006029;01d;115.2461;-23.6361;210.0
ASN00006030;;;;;;LYONS RIVER;ghcnd;ASN00006030;01d;115.3383;-24.6314;175.0
ASN00006031;;;;;;MANGAROON;ghcnd;ASN00006031;01d;115.6183;-23.9150;300.0
ASN00006032;;;;;;MARDATHUNA;ghcnd;ASN00006032;01d;114.5553;-24.4733;90.0
ASN00006033;;;;;;MAROONAH;ghcnd;ASN00006033;01d;115.5481;-23.4789;250.0
ASN00006034;;;;;;MARRON;ghcnd;ASN00006034;01d;114.3594;-25.3656;40.0
ASN00006035;;;;;;MEADOW STATION;ghcnd;ASN00006035;01d;114.6183;-26.7025;180.0
ASN00006036;;;;;;MEEDO;ghcnd;ASN00006036;01d;114.6267;-25.6644;60.0
ASN00006037;;;;;;MERLINLEIGH;ghcnd;ASN00006037;01d;115.1892;-24.3142;300.0
ASN00006038;;;;;;MIA MIA;ghcnd;ASN00006038;01d;114.4375;-23.3817;75.0
ASN00006039;;;;;;MINILYA;ghcnd;ASN00006039;01d;113.9714;-23.8497;3.0
ASN00006040;;;;;;MINNIE CREEK;ghcnd;ASN00006040;01d;115.6967;-24.0306;300.0
ASN00006041;;;;;;MOOGOOREE;ghcnd;ASN00006041;01d;115.2050;-24.0633;300.0
ASN00006042;;;;;;MOUNT SANDIMAN;ghcnd;ASN00006042;01d;115.3958;-24.4117;370.0
ASN00006043;;;;;;NEW FOREST;ghcnd;ASN00006043;01d;115.6517;-27.3700;300.0
ASN00006044;;;;;;DENHAM;ghcnd;ASN00006044;01d;113.5319;-25.9261;9.0
ASN00006045;;;;;;TAMALA;ghcnd;ASN00006045;01d;113.7158;-26.6969;50.0
ASN00006046;;;;;;TOWERA;ghcnd;ASN00006046;01d;115.1194;-23.1747;120.0
ASN00006047;;;;;;TOWRANA;ghcnd;ASN00006047;01d;115.2267;-25.4050;200.0
ASN00006048;;;;;;TWIN PEAKS;ghcnd;ASN00006048;01d;115.9664;-27.3853;260.0
ASN00006049;;;;;;WAIL;ghcnd;ASN00006049;01d;115.5000;-27.1000;-999.9
ASN00006050;;;;;;WANDAGEE;ghcnd;ASN00006050;01d;114.5539;-23.7647;90.0
ASN00006051;;;;;;WANDINA;ghcnd;ASN00006051;01d;115.6306;-27.9864;300.0
ASN00006052;;;;;;WILLIAMBURY;ghcnd;ASN00006052;01d;115.1475;-23.8608;190.0
ASN00006053;;;;;;WINDERIE;ghcnd;ASN00006053;01d;115.1161;-25.3017;170.0
ASN00006054;;;;;;WOODLEIGH;ghcnd;ASN00006054;01d;114.7542;-26.0511;180.0
ASN00006055;;;;;;WOOLGORONG;ghcnd;ASN00006055;01d;115.8286;-27.7458;300.0
ASN00006056;;;;;;WOORAMEL;ghcnd;ASN00006056;01d;114.2847;-25.7400;16.0
ASN00006057;;;;;;YALBALGO;ghcnd;ASN00006057;01d;114.6767;-25.1833;90.0
ASN00006058;;;;;;YALLALONG;ghcnd;ASN00006058;01d;115.5147;-27.4278;240.0
ASN00006059;;;;;;YARINGA STATION;ghcnd;ASN00006059;01d;114.3222;-25.9436;13.0
ASN00006060;;;;;;CARBLA STATION;ghcnd;ASN00006060;01d;114.2869;-26.2011;30.0
ASN00006061;;;;;;MEERAGOOLIA;ghcnd;ASN00006061;01d;114.2164;-24.9017;45.0
ASN00006062;;;;;;CARNARVON POST OFFICE;ghcnd;ASN00006062;01d;113.6500;-24.9000;4.6
ASN00006063;;;;;;COOLCALALYA;ghcnd;ASN00006063;01d;115.0500;-27.5167;-999.9
ASN00006064;;;;;;MOOGOOREE O.S.;ghcnd;ASN00006064;01d;115.3833;-24.2167;-999.9
ASN00006065;;;;;;PLEAIDES;ghcnd;ASN00006065;01d;114.7000;-23.4000;-999.9
ASN00006066;;;;;;WINNING;ghcnd;ASN00006066;01d;114.5403;-23.1567;75.0
ASN00006067;;;;;;MIA MIA 2 SUB BORE;ghcnd;ASN00006067;01d;114.0167;-23.5000;-999.9
ASN00006068;;;;;;WAHROONGA;ghcnd;ASN00006068;01d;114.3981;-25.4906;40.0
ASN00006069;;;;;;MOUNT NARRYER;ghcnd;ASN00006069;01d;115.9267;-26.5903;300.0
ASN00006070;;;;;;HILL SPRINGS;ghcnd;ASN00006070;01d;114.5003;-24.3058;60.0
ASN00006071;;;;;;MUGGON;ghcnd;ASN00006071;01d;115.5467;-26.6167;280.0
ASN00006072;;;;;;EMU CREEK STATION;ghcnd;ASN00006072;01d;115.0414;-23.0314;111.0
ASN00006073;;;;;;BERNIER ISLAND;ghcnd;ASN00006073;01d;113.3000;-24.8333;-999.9
ASN00006074;;;;;;MILLIE MILLIE;ghcnd;ASN00006074;01d;114.5833;-24.8667;-999.9
ASN00006075;;;;;;BOODALIA;ghcnd;ASN00006075;01d;113.9000;-25.2000;-999.9
ASN00006076;;;;;;BOOLAGOORDA;ghcnd;ASN00006076;01d;114.2500;-26.3000;-999.9
ASN00006077;;;;;;BOUNDARY STORE;ghcnd;ASN00006077;01d;115.6000;-25.3000;-999.9
ASN00006078;;;;;;CALLATHARRA;ghcnd;ASN00006078;01d;115.1000;-25.8000;-999.9
ASN00006079;;;;;;ELLA VALLA;ghcnd;ASN00006079;01d;114.3853;-25.0881;60.0
ASN00006080;;;;;;NANGA;ghcnd;ASN00006080;01d;113.8064;-26.2564;20.0
ASN00006081;;;;;;NILEMAH;ghcnd;ASN00006081;01d;114.0500;-26.4000;-999.9
ASN00006082;;;;;;POINT CHARLES;ghcnd;ASN00006082;01d;113.5000;-24.5000;-999.9
ASN00006083;;;;;;SHAWS TANK;ghcnd;ASN00006083;01d;113.8000;-24.3000;-999.9
ASN00006084;;;;;;WARROORA;ghcnd;ASN00006084;01d;113.7811;-23.4853;20.0
ASN00006085;;;;;;YALOBIA;ghcnd;ASN00006085;01d;114.1000;-24.2000;-999.9
ASN00006087;;;;;;BRICKHOUSE WOOLSHED;ghcnd;ASN00006087;01d;113.8333;-24.8167;17.0
ASN00006088;;;;;;COORALYA O.S.;ghcnd;ASN00006088;01d;114.2667;-24.4333;-999.9
ASN00006089;;;;;;CAPE FARQUHAR;ghcnd;ASN00006089;01d;113.6167;-23.6333;-999.9
ASN00006090;;;;;;MEEBERRIE;ghcnd;ASN00006090;01d;115.9733;-26.9600;300.0
ASN00006091;;;;;;MEARABUNDIE;ghcnd;ASN00006091;01d;115.9833;-25.9667;-999.9
ASN00006092;;;;;;BILLABONG ROADHOUSE;ghcnd;ASN00006092;01d;114.6133;-26.8156;140.0
ASN00006093;;;;;;MINILYA BRIDGE;ghcnd;ASN00006093;01d;114.0083;-23.8100;60.0
ASN00006094;;;;;;CAPE CUVIER;ghcnd;ASN00006094;01d;113.3833;-24.2167;41.0
ASN00006095;;;;;;QUOBBA;ghcnd;ASN00006095;01d;113.4056;-24.3967;16.0
ASN00006096;;;;;;DOORAWARRAH O.S.;ghcnd;ASN00006096;01d;114.2833;-25.0167;-999.9
ASN00006097;;;;;;USELESS LOOP;ghcnd;ASN00006097;01d;113.3975;-26.1203;3.0
ASN00006098;;;;;;WEEDARRAH;ghcnd;ASN00006098;01d;115.8628;-25.0294;300.0
ASN00006099;;;;;;MURCHISON;ghcnd;ASN00006099;01d;115.9561;-26.8936;287.0
ASN00006100;;;;;;COOLCALALAYA;ghcnd;ASN00006100;01d;115.0569;-27.5250;220.0
ASN00006101;;;;;;YALARDY;ghcnd;ASN00006101;01d;115.2444;-26.0983;200.0
ASN00006102;;;;;;STEEP POINT;ghcnd;ASN00006102;01d;113.2150;-26.1764;4.0
ASN00006103;;;;;;MIDDALYA;ghcnd;ASN00006103;01d;114.7681;-23.9064;100.0
ASN00006105;;;;;;SHARK BAY AIRPORT;ghcnd;ASN00006105;01d;113.5772;-25.8925;33.8
ASN00006106;;;;;;MOOLOO DOWNS;ghcnd;ASN00006106;01d;115.9953;-25.0381;320.0
ASN00006107;;;;;;FAR END PLANTATION;ghcnd;ASN00006107;01d;113.7925;-24.8128;15.0
ASN00007000;;;;;;BARNONG;ghcnd;ASN00007000;01d;116.2814;-28.6294;340.0
ASN00007001;;;;;;BEEBYN;ghcnd;ASN00007001;01d;117.9167;-26.9667;-999.9
ASN00007002;;;;;;BELELE;ghcnd;ASN00007002;01d;118.0283;-26.3611;500.0
ASN00007003;;;;;;BERINGARRA;ghcnd;ASN00007003;01d;116.9528;-26.0417;450.0
ASN00007004;;;;;;BIG BELL;ghcnd;ASN00007004;01d;117.6667;-27.3500;-999.9
ASN00007005;;;;;;BOODANOO;ghcnd;ASN00007005;01d;117.9000;-28.3000;-999.9
ASN00007006;;;;;;BOOGARDIE;ghcnd;ASN00007006;01d;117.6703;-28.0411;450.0
ASN00007007;;;;;;BOOLARDY;ghcnd;ASN00007007;01d;116.5361;-26.9844;300.0
ASN00007008;;;;;;BRYAH;ghcnd;ASN00007008;01d;118.7933;-25.5067;550.0
ASN00007009;;;;;;BULLARA;ghcnd;ASN00007009;01d;117.3000;-27.4833;-999.9
ASN00007010;;;;;;BUNNAWARRA;ghcnd;ASN00007010;01d;116.5714;-28.6097;300.0
ASN00007011;;;;;;BURNERBINMAH;ghcnd;ASN00007011;01d;117.3625;-28.7839;400.0
ASN00007012;;;;;;BUTTAH;ghcnd;ASN00007012;01d;118.4853;-26.1297;500.0
ASN00007013;;;;;;COGLA DOWNS NATTE;ghcnd;ASN00007013;01d;118.3333;-27.2500;-999.9
ASN00007014;;;;;;COODARDY;ghcnd;ASN00007014;01d;117.6525;-27.2528;500.0
ASN00007015;;;;;;COODARDY YENTON;ghcnd;ASN00007015;01d;117.2500;-27.3000;-999.9
ASN00007016;;;;;;COODINGNOW;ghcnd;ASN00007016;01d;117.7000;-29.3667;-999.9
ASN00007017;;;;;;CUE;ghcnd;ASN00007017;01d;117.8994;-27.4233;453.0
ASN00007018;;;;;;CULLCULLI;ghcnd;ASN00007018;01d;118.3650;-27.0392;450.0
ASN00007019;;;;;;BULLOO DOWNS;ghcnd;ASN00007019;01d;119.5725;-24.0019;600.0
ASN00007020;;;;;;ANNEAN;ghcnd;ASN00007020;01d;118.1731;-26.8764;400.0
ASN00007021;;;;;;AUSTIN DOWNS;ghcnd;ASN00007021;01d;117.7453;-27.3839;450.0
ASN00007022;;;;;;DAY DAWN;ghcnd;ASN00007022;01d;117.8500;-27.4667;-999.9
ASN00007023;;;;;;DOOLGUNNA;ghcnd;ASN00007023;01d;119.2258;-25.6864;600.0
